Date,EUR_M3,EUR_M6,EUR_YR1,EUR_YR2,EUR_YR3,EUR_YR4,EUR_YR5,EUR_YR6,EUR_YR7,EUR_YR8,EUR_YR9,EUR_YR10,EUR_YR15,EUR_YR20,EUR_YR30,USD_M3,USD_M6,USD_YR1,USD_YR2,USD_YR3,USD_YR4,USD_YR5,USD_YR6,USD_YR7,USD_YR8,USD_YR9,USD_YR10,USD_YR15,USD_YR20,USD_YR30,JPY_M3,JPY_M6,JPY_YR1,JPY_YR2,JPY_YR3,JPY_YR4,JPY_YR5,JPY_YR6,JPY_YR7,JPY_YR8,JPY_YR9,JPY_YR10,JPY_YR15,JPY_YR20,JPY_YR30,CZK_M3,CZK_M6,CZK_YR1,CZK_YR2,CZK_YR3,CZK_YR4,CZK_YR5,CZK_YR6,CZK_YR7,CZK_YR8,CZK_YR9,CZK_YR10,CZK_YR15,CZK_YR20,CZK_YR30,PLN_M3,PLN_M6,PLN_YR1,PLN_YR2,PLN_YR3,PLN_YR4,PLN_YR5,PLN_YR6,PLN_YR7,PLN_YR8,PLN_YR9,PLN_YR10,PLN_YR15,PLN_YR20,PLN_YR30
3/31/1989,,,,,,,,,,,,,,,,10.314,10.686,11.073,10.863,10.62,10.492,10.397,10.344,10.288,10.246,10.201,10.154,10.186,10.202,10.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1989,,,,,,,,,,,,,,,,10.063,10.063,10.127,10.313,10.164,10.123,10.023,10.054,10.085,10.061,10.036,10.011,10.02,10.025,10.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1989,,,,,,,,,,,,,,,,9.563,9.5,9.5,9.561,9.56,9.548,9.522,9.523,9.523,9.524,9.524,9.524,9.525,9.526,9.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1989,,,,,,,,,,,,,,,,9.313,9.128,8.997,8.817,8.854,8.927,8.976,9.026,9.078,9.079,9.081,9.083,9.074,9.07,9.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1989,,,,,,,,,,,,,,,,8.563,8.378,8.248,8.383,8.473,8.505,8.577,8.652,8.729,8.8,8.873,8.95,8.916,8.899,8.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1989,,,,,,,,,,,,,,,,9,8.999,8.936,9.172,9.156,9.191,9.214,9.232,9.251,9.273,9.296,9.321,9.309,9.303,9.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1989,,,,,,,,,,,,,,,,9.187,9.124,9.061,9.253,9.273,9.319,9.33,9.367,9.407,9.379,9.351,9.324,9.325,9.326,9.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1989,,,,,,,,,,,,,,,,8.688,8.499,8.436,8.659,8.736,8.816,8.925,8.965,9.007,9.007,9.007,9.009,8.997,8.991,8.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1989,,,,,,,,,,,,,,,,8.497,8.312,8.249,8.428,8.562,8.7,8.782,8.828,8.877,8.909,8.943,8.98,8.957,8.945,8.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,,,,,,,,,,,,,,,,8.373,8.25,8.25,8.56,8.714,8.852,8.895,8.994,9.097,9.098,9.101,9.105,9.086,9.076,9.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1990,,,,,,,,,,,,,,,,8.377,8.44,8.693,9.051,9.164,9.327,9.395,9.447,9.503,9.55,9.6,9.653,9.621,9.605,9.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1990,,,,,,,,,,,,,,,,8.375,8.437,8.693,9.165,9.307,9.432,9.526,9.578,9.633,9.65,9.669,9.69,9.667,9.655,9.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1990,,,,,,,,,,,,,,,,8.5,8.685,8.943,9.362,9.528,9.617,9.673,9.7,9.729,9.738,9.749,9.761,9.746,9.738,9.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1990,,,,,,,,,,,,,,,,8.688,8.87,9.257,9.743,9.909,9.998,10.054,10.081,10.11,10.144,10.181,10.22,10.195,10.183,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1990,,,,,,,,,,,,,,,,8.375,8.499,8.756,9.173,9.35,9.384,9.537,9.582,9.631,9.658,9.687,9.719,9.693,9.68,9.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1990,,,,,,,,,,,,,,,,8.375,8.375,8.439,8.813,9.037,9.197,9.315,9.385,9.459,9.479,9.502,9.527,9.499,9.485,9.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1990,,,,,,,,,,,,,,,,7.938,7.938,8.002,8.44,8.685,8.856,9.022,9.129,9.243,9.316,9.394,9.477,9.426,9.4,9.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1990,,,,,,,,,,,,,,,,8.063,8.126,8.253,8.724,8.992,9.211,9.25,9.461,9.681,9.758,9.842,9.932,9.867,9.834,9.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1990,,,,,,,,,,,,,,,,8.313,8.314,8.44,8.781,8.97,9.168,9.297,9.44,9.591,9.666,9.747,9.833,9.776,9.748,9.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1990,,,,,,,,,,,,,,,,8.063,8.063,8.126,8.445,8.749,8.968,9.108,9.262,9.424,9.485,9.551,9.622,9.568,9.541,9.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1990,,,,,,,,,,,,,,,,8.378,8.25,8.123,8.345,8.57,8.803,8.931,9.046,9.167,9.194,9.224,9.257,9.221,9.204,9.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,,,,,,,,,,,,,,,,7.63,7.63,7.562,8.032,8.163,8.489,8.678,8.842,9.014,9.032,9.053,9.078,9.036,9.015,8.994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1991,,,,,,,,,,,,,,,,7.062,7.131,7.253,7.826,8.152,8.427,8.594,8.767,8.948,9.018,9.094,9.176,9.115,9.085,9.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1991,,,,,,,,,,,,,,,,6.88,6.88,7.065,7.677,8.076,8.36,8.594,8.722,8.858,8.902,8.95,9.003,8.953,8.928,8.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1991,,,,,,,,,,,,,,,,6.375,6.56,7.006,7.683,8.125,8.396,8.68,8.786,8.901,8.942,8.988,9.039,8.989,8.964,8.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1991,,,,,,,,,,,,,,,,6.06,6.188,6.757,7.597,8.025,8.283,8.603,8.755,8.916,8.964,9.018,9.077,9.018,8.988,8.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1991,,,,,,,,,,,,,,,,6.06,6.189,6.63,7.357,7.786,8.055,8.481,8.63,8.789,8.848,8.913,8.984,8.919,8.887,8.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1991,,,,,,,,,,,,,,,,6.188,6.436,7.007,7.738,8.203,8.39,8.8,8.938,9.086,9.131,9.183,9.24,9.18,9.151,9.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1991,,,,,,,,,,,,,,,,6,6.246,6.566,7.483,7.979,8.116,8.6,8.749,8.908,8.945,8.987,9.035,8.976,8.946,8.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1991,,,,,,,,,,,,,,,,5.688,5.812,6.002,6.78,7.318,7.479,8.018,8.223,8.44,8.504,8.575,8.653,8.581,8.545,8.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1991,,,,,,,,,,,,,,,,5.625,5.563,5.752,6.456,6.982,7.235,7.684,7.889,8.104,8.193,8.289,8.391,8.316,8.278,8.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1991,,,,,,,,,,,,,,,,5.313,5.313,5.439,6.102,6.693,6.91,7.577,7.816,8.068,8.198,8.337,8.486,8.388,8.339,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1991,,,,,,,,,,,,,,,,4.938,4.875,5.001,5.743,6.353,6.511,7.257,7.552,7.862,8.026,8.202,8.389,8.275,8.217,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,,,,,,,,,,,,,,,,4.312,4.25,4.313,5.094,5.776,5.944,6.752,7.011,7.282,7.431,7.589,7.756,7.656,7.605,7.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1992,,,,,,,,,,,,,,,,4.189,4.314,4.69,5.69,6.431,6.54,7.298,7.566,7.849,8.006,8.174,8.354,8.243,8.187,8.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/1992,,,,,,,,,,,,,,,,4.252,4.376,4.753,5.71,6.54,7.238,7.398,7.592,7.797,7.939,8.089,8.248,8.156,8.11,8.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1992,,,,,,,,,,,,,,,,4.313,4.499,5.07,6.12,6.83,7.642,7.635,7.819,8.014,8.139,8.272,8.412,8.328,8.286,8.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1992,,,,,,,,,,,,,,,,4.063,4.247,4.757,5.777,6.496,7.256,7.521,7.723,7.937,8.082,8.236,8.4,8.301,8.251,8.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1992,,,,,,,,,,,,,,,,4.063,4.186,4.694,5.544,6.217,6.858,7.162,7.399,7.649,7.792,7.944,8.106,8.009,7.961,7.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1992,,,,,,,,,,,,,,,,3.938,3.999,4.316,5.076,5.802,6.554,6.77,7.069,7.382,7.55,7.729,7.918,7.812,7.758,7.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1992,,,,,,,,,,,,,,,,3.438,3.622,3.815,4.593,5.237,5.902,6.202,6.522,6.857,7.045,7.244,7.453,7.346,7.293,7.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1992,,,,,,,,,,,,,,,,3.5,3.565,3.815,4.435,5.144,5.763,6.122,6.473,6.839,7.035,7.242,7.461,7.348,7.291,7.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1992,,,,,,,,,,,,,,,,3.125,3.188,3.314,4.058,4.796,5.399,5.862,6.203,6.559,6.748,6.948,7.159,7.05,6.996,6.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1992,,,,,,,,,,,,,,,,3.563,3.564,3.879,4.718,5.374,5.983,6.356,6.657,6.973,7.134,7.305,7.486,7.385,7.335,7.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1992,,,,,,,,,,,,,,,,4,4.001,4.316,5.246,5.96,6.424,6.837,7.06,7.294,7.418,7.549,7.689,7.604,7.561,7.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,,,,,,,,,,,,,,,,3.44,3.629,4.067,4.925,5.593,6.274,6.562,6.79,7.03,7.148,7.274,7.407,7.326,7.285,7.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1993,,,,,,,,,,,,,,,,3.314,3.44,3.753,4.405,5.06,5.689,6.054,6.326,6.61,6.766,6.931,7.105,7.014,6.969,6.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1993,,,,,,,,,,,,,,,,3.191,3.315,3.628,4.209,4.785,5.266,5.719,5.962,6.215,6.371,6.535,6.707,6.625,6.584,6.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1993,,,,,,,,,,,,,,,,3.25,3.374,3.628,4.198,4.746,5.2,5.641,5.951,6.275,6.416,6.565,6.722,6.639,6.597,6.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1993,,,,,,,,,,,,,,,,3.188,3.311,3.502,4.038,4.602,5.094,5.51,5.825,6.154,6.315,6.484,6.662,6.574,6.531,6.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1993,,,,,,,,,,,,,,,,3.375,3.499,3.879,4.539,5.04,5.446,5.771,6.011,6.26,6.449,6.647,6.855,6.768,6.725,6.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1993,,,,,,,,,,,,,,,,3.313,3.497,3.753,4.258,4.726,5.119,5.443,5.651,5.867,6.052,6.243,6.443,6.367,6.328,6.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1993,,,,,,,,,,,,,,,,3.313,3.497,3.753,4.352,4.82,5.169,5.517,5.701,5.893,6.069,6.252,6.443,6.37,6.333,6.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1993,,,,,,,,,,,,,,,,3.251,3.439,3.564,4.052,4.444,4.813,5.09,5.286,5.489,5.651,5.818,5.992,5.929,5.897,5.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1993,,,,,,,,,,,,,,,,3.375,3.376,3.564,4.042,4.433,4.781,5.069,5.283,5.504,5.657,5.815,5.98,5.917,5.886,5.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1993,,,,,,,,,,,,,,,,3.438,3.438,3.627,4.145,4.559,4.906,5.195,5.385,5.583,5.736,5.895,6.061,5.999,5.967,5.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1993,,,,,,,,,,,,,,,,3.5,3.501,3.816,4.409,4.855,5.215,5.529,5.744,5.967,6.132,6.304,6.483,6.41,6.374,6.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,,,,,,,,,,,,,,,,3.377,3.503,3.816,4.461,4.908,5.302,5.592,5.789,5.994,6.126,6.265,6.409,6.346,6.314,6.282,2.062,1.937,1.875,1.81,2.14,2.45,2.75,3.083,3.23,3.494,3.641,3.62,3.753,3.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1994,,,,,,,,,,,,,,,,3.253,3.378,3.691,4.307,4.72,5.113,5.368,5.571,5.781,5.917,6.06,6.208,6.146,6.115,6.085,2.25,2.25,2.25,2.38,2.69,3.01,3.31,3.71,3.87,4.137,4.249,4.17,4.322,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1994,,,,,,,,,,,,,,,,3.75,3.996,4.316,4.942,5.36,5.701,5.994,6.187,6.388,6.513,6.645,6.783,6.719,6.686,6.654,2.375,2.375,2.438,2.8,3.24,3.58,3.86,4.165,4.21,4.465,4.572,4.49,4.642,4.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1994,,,,,,,,,,,,,,,,3.939,4.249,4.756,5.546,6.087,6.498,6.78,6.962,7.154,7.272,7.397,7.528,7.457,7.421,7.385,2.313,2.313,2.438,2.77,3.19,3.53,3.82,4.118,4.16,4.379,4.453,4.36,4.495,4.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1994,,,,,,,,,,,,,,,,4.314,4.686,5.321,6.115,6.571,6.951,7.164,7.33,7.505,7.594,7.688,7.788,7.727,7.696,7.666,2.313,2.434,2.625,3.03,3.43,3.74,4,4.255,4.26,4.435,4.473,4.37,4.488,4.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1994,,,,,,,,,,,,,,,,4.625,4.998,5.571,6.374,6.786,7.075,7.266,7.397,7.534,7.626,7.722,7.824,8.286,8.43,8.472,2.188,2.249,2.438,2.95,3.35,3.67,3.87,4.117,4.13,4.33,4.4,4.32,4.445,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1994,,,,,,,,,,,,,,,,4.875,5.244,5.821,6.569,6.938,7.251,7.443,7.594,7.752,7.834,7.921,8.013,8.48,8.627,8.637,2.188,2.248,2.501,3.05,3.57,3.98,4.19,4.487,4.5,4.695,4.732,4.61,4.742,4.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1994,,,,,,,,,,,,,,,,4.875,5.306,5.82,6.301,6.693,7.007,7.211,7.354,7.505,7.587,7.674,7.765,8.14,8.313,8.234,2.25,2.25,2.501,3.05,3.55,3.99,4.2,4.533,4.575,4.785,4.816,4.675,4.818,4.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1994,,,,,,,,,,,,,,,,5.001,5.317,5.82,6.472,6.819,7.063,7.244,7.389,7.541,7.628,7.72,7.818,8.023,8.409,8.711,2.375,2.501,2.751,3.43,3.97,4.38,4.59,4.875,4.85,5.048,5.076,4.94,5.079,5.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1994,,,,,,,,,,,,,,,,5.5,5.752,6.322,7.003,7.351,7.597,7.767,7.908,8.055,8.129,8.209,8.293,8.524,8.883,8.89,2.375,2.499,2.688,3.32,3.85,4.19,4.39,4.691,4.7,4.893,4.922,4.79,4.924,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1994,,,,,,,,,,,,,,,,5.625,5.942,6.509,7.265,7.648,7.894,8.015,8.131,8.253,8.324,8.401,8.481,8.649,9.019,8.93,2.375,2.501,2.813,3.48,3.98,4.3,4.51,4.786,4.77,4.955,4.98,4.85,4.981,4.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1994,,,,,,,,,,,,,,,,6.193,6.565,7.263,7.919,8.146,8.277,8.342,8.391,8.445,8.465,8.488,8.513,8.69,8.886,8.848,2.375,2.499,2.751,3.35,3.83,4.18,4.38,4.674,4.68,4.874,4.907,4.78,4.914,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,6.376,6.751,7.193,8.038,8.366,8.547,8.69,8.702,8.718,8.755,8.795,8.838,8.809,8.794,8.779,6.507,7.003,7.765,8.333,8.391,8.384,8.355,8.372,8.39,8.388,8.387,8.385,8.526,8.62,8.747,2.438,2.5,2.625,3.135,3.605,4.005,4.235,4.568,4.615,4.814,4.846,4.715,4.849,4.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1995,6.193,6.564,7.133,7.979,8.262,8.478,8.573,8.586,8.603,8.627,8.653,8.682,8.658,8.646,8.634,6.322,6.692,7.26,7.722,7.872,7.994,8.048,8.074,8.102,8.134,8.168,8.204,8.293,8.359,8.643,2.313,2.313,2.5,3.1,3.61,4,4.28,4.638,4.68,4.903,4.942,4.8,4.949,4.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1995,6.375,6.619,7.09,7.854,8.171,8.364,8.471,8.528,8.59,8.603,8.618,8.636,8.611,8.598,8.585,6.25,6.435,6.754,7.134,7.274,7.385,7.464,7.533,7.606,7.661,7.719,7.779,7.948,8.041,8.553,2.313,2.313,2.437,2.85,3.31,3.69,4,4.35,4.41,4.641,4.701,4.58,4.727,4.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1995,6.75,6.873,7.048,7.634,7.931,8.262,8.427,8.488,8.554,8.579,8.607,8.638,8.605,8.589,8.573,6.251,6.499,6.816,7.164,7.316,7.415,7.494,7.564,7.637,7.69,7.745,7.803,7.998,8.111,8.359,1.766,1.766,1.766,2,2.41,2.83,3.13,3.495,3.63,3.849,3.924,3.835,3.967,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1995,6.375,6.44,6.689,7.283,7.569,7.842,7.995,8.107,8.224,8.279,8.339,8.402,8.358,8.336,8.314,6.188,6.374,6.628,6.923,7.075,7.209,7.287,7.369,7.454,7.529,7.607,7.688,7.909,8.058,8.196,1.438,1.438,1.562,1.955,2.4,2.735,3.005,3.352,3.495,3.699,3.774,3.7,3.82,3.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1995,6.25,6.25,6.376,6.836,7.176,7.46,7.577,7.682,7.793,7.848,7.907,7.97,7.93,7.91,7.89,6.063,6,6,6.12,6.25,6.373,6.463,6.544,6.628,6.71,6.795,6.883,7.172,7.306,7.535,1.188,1.064,1.105,1.255,1.555,1.955,2.305,2.663,2.855,3.089,3.214,3.195,3.307,3.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1995,6.25,6.334,6.501,6.978,7.318,7.658,7.881,8.014,8.155,8.235,8.32,8.41,8.354,8.325,8.297,6.059,5.997,5.984,6.014,6.156,6.279,6.369,6.462,6.558,6.635,6.715,6.798,7.182,7.329,7.436,1.25,1.128,1.055,1.225,1.565,1.945,2.275,2.615,2.795,3.015,3.132,3.115,3.22,3.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1995,6.031,6.062,6.169,6.667,7.028,7.367,7.612,7.769,7.934,8.012,8.096,8.184,8.127,8.097,8.068,5.875,5.875,5.938,6.133,6.318,6.485,6.574,6.672,6.774,6.855,6.94,7.028,7.447,7.614,7.631,0.813,0.752,0.725,1.035,1.495,1.935,2.34,2.684,2.865,3.072,3.177,3.145,3.252,3.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1995,5.688,5.688,5.758,6.266,6.679,7.106,7.36,7.54,7.728,7.827,7.931,8.042,7.975,7.941,7.907,5.883,5.906,5.938,6.079,6.243,6.399,6.488,6.568,6.652,6.72,6.791,6.865,7.237,7.366,7.315,0.781,0.766,0.79,1.21,1.73,2.2,2.6,2.985,3.18,3.408,3.505,3.45,3.567,3.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1995,5.75,5.75,5.75,6.255,6.701,7.139,7.475,7.678,7.891,8.006,8.128,8.258,8.179,8.139,8.099,5.953,5.945,6.001,6.088,6.164,6.344,6.422,6.491,6.562,6.622,6.684,6.749,7.09,7.202,7.134,0.469,0.469,0.54,0.875,1.36,1.8,2.18,2.534,2.72,2.983,3.079,3.04,3.151,3.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1995,5.75,5.75,5.75,6.152,6.587,6.969,7.235,7.439,7.653,7.773,7.9,8.034,7.96,7.922,7.885,5.938,5.875,5.812,5.881,6.001,6.112,6.214,6.288,6.365,6.429,6.496,6.565,6.9,7.011,6.919,0.5,0.516,0.55,0.845,1.285,1.75,2.18,2.591,2.78,3.098,3.224,3.17,3.296,3.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1995,5.5,5.438,5.434,5.718,6.088,6.469,6.734,6.967,7.21,7.333,7.463,7.599,7.526,7.49,7.453,5.874,5.688,5.624,5.558,5.678,5.801,5.914,6,6.089,6.165,6.244,6.325,6.607,6.735,6.819,0.485,0.485,0.505,0.73,1.17,1.63,2.06,2.482,2.7,3.022,3.154,3.09,3.236,3.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1995,5.164,5.126,5.062,5.367,5.789,6.202,6.442,6.674,6.915,7.068,7.228,7.396,7.318,7.278,7.239,5.625,5.508,5.425,5.352,5.494,5.638,5.762,5.842,5.923,5.986,6.051,6.119,6.414,6.542,6.6,0.501,0.524,0.625,0.935,1.45,1.92,2.32,2.774,2.97,3.33,3.45,3.35,3.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1996,4.644,4.594,4.562,4.98,5.41,5.842,6.161,6.45,6.751,6.957,7.174,7.401,7.301,7.251,7.201,5.373,5.265,5.124,5.097,5.281,5.469,5.603,5.729,5.859,5.954,6.052,6.154,6.471,6.628,6.673,0.563,0.595,0.745,1.18,1.675,2.13,2.5,2.889,3.045,3.371,3.468,3.385,3.67,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/29/1996,4.688,4.688,4.75,5.378,5.948,6.39,6.722,6.958,7.204,7.373,7.552,7.739,7.646,7.6,7.553,5.305,5.297,5.313,5.706,5.91,6.097,6.232,6.346,6.465,6.562,6.662,6.766,7.093,7.257,7.144,0.767,0.844,1.075,1.6605,2.17,2.545,2.835,3.17,3.27,3.533,3.608,3.55,3.78,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1996,4.637,4.633,4.751,5.399,5.969,6.411,6.743,6.966,7.2,7.334,7.476,7.625,7.544,7.503,7.462,5.473,5.5,5.726,6.025,6.252,6.405,6.553,6.65,6.751,6.822,6.897,6.974,7.231,7.386,7.366,0.61,0.687,0.877,1.44,1.85,2.26,2.54,2.893,3.03,3.298,3.396,3.33,3.64,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1996,4.297,4.255,4.305,4.947,5.493,5.933,6.24,6.553,6.879,7.031,7.192,7.362,7.272,7.226,7.181,5.484,5.561,5.816,6.332,6.546,6.734,6.857,6.967,7.081,7.148,7.218,7.291,7.536,7.655,7.612,0.669,0.856,1.165,1.736,2.225,2.605,2.905,3.22,3.31,3.578,3.659,3.6,3.86,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1996,4.43,4.418,4.489,5.159,5.695,6.114,6.456,6.727,6.985,7.215,7.386,7.537,7.445,7.399,7.352,5.5,5.632,6.006,6.503,6.729,6.894,7.017,7.103,7.192,7.269,7.349,7.434,7.721,7.755,7.609,0.555,0.64,0.8745,1.445,1.9375,2.3475,2.65,2.985,3.09,3.347,3.451,3.3975,3.63,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1996,4.438,4.461,4.626,5.207,5.68,6.044,6.376,6.66,6.905,7.108,7.266,7.389,7.306,7.265,7.223,5.582,5.788,6.13,6.562,6.778,6.909,7.034,7.126,7.222,7.29,7.362,7.436,7.449,7.486,7.455,0.602,0.718,1.002,1.538,2,2.3825,2.6825,3.009,3.1,3.36,3.458,3.395,3.67,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
